name,gender
Mishti,F
Misri,F
Mita,F
Mitali,F
Miteelai,F
Mithali,F
Mithi,F
Mithra,F
Mithrashri,F
Mohana,F
Mohini,F
Mohisha,F
Mohita,F
Mohitha,F
Moksha,F
Moksin,F
Molina,F
Mona,F
Monal,F
Monica,F
Monika,F
Monisha,F
Mridini,F
Mridu,F
Mridula,F
Mrigakshi,F
Mriganayani,F
Mrinal,F
Mrinali,F
Mrinalika,F
Mrinalini,F
Mrinmayee,F
Mrinmayi,F
Mritsa,F
Mrittika,F
Mruda,F
Mrudani,F
Mrudu,F
Mrudula,F
Mrunal,F
Mudra,F
Mudrika,F
Mugdha,F
Mukta,F
Mukti,F
Mukula,F
Mukulita,F
Mullai,F
Muniya,F
Muskan,F
Muthammal,F
Mutholi,F
Muthunagai,F
Mythily,F
Nabah,F
Nabhanya,F
Nabhitha,F
Nabhya,F
Nachni,F
Naganandini,F
Naganika,F
Nagashree,F
Nageswari,F
Nagina,F
Nagini,F
Nahar,F
Naidhrua,F
Naija,F
Naima,F
Naina,F
Nainika,F
Nairiti,F
Naisha,F
Naishadha,F
Najma,F
Naksha,F
Nakti,F
Nakula,F
Nalika,F
Nalina,F
Nalini,F
Namana,F
Namanshi,F
Nami,F
Namita,F
Namrah,F
Namrata,F
Namuchi,F
Namya,F
Nanaki,F
Nanda,F
Nandana,F
Nandi,F
Nandika,F
Nandini,F
Nandita,F
Nangai,F
Naomi,F
Naomika,F
Narayani,F
Narmada,F
Narois,F
Naseen,F
Natasha,F
Natun,F
Nauka,F
Navadurga,F
Navaneeta,F
Navdeep,F
Naveena,F
Naveetha,F
Navika,F
Navistha,F
Navita,F
Naviya,F
Navneet,F
Navneeta,F
Navya,F
Nayana,F
Nayantara,F
Nayonika,F
Nazima,F
Neeharika,F
Neela,F
Neelabja,F
Neelaja,F
Neelakshi,F
Neelam,F
Neelanjana,F
Neelima,F
Neelja,F
Neelkamal,F
Neelkamala,F
Neena,F
Neepa,F
Neeraja,F
Neeta,F
Neeti,F
Neetu,F
Neha,F
Nehal,F
Neharika,F
Nemali,F
Netra,F
Netravati,F
Neya,F
Nidha,F
Nidhi,F
Nidhipa,F
Nidhyana,F
Nidhyathi,F
Nidra,F
Niharika,F
Niju,F
Nikandarya,F
Nikara,F
Nikhila,F
Nikhita,F
Nikitha,F
Nikki,F
Nila,F
Nilakshi,F
Nilambari,F
Nilaruna,F
Nilasha,F
Nilashri,F
Nilavoli,F
Nilaya,F
Nile,F
Nileen,F
Nilima,F
Nilini,F
Niloufer,F
Nilshikha,F
Nimisha,F
Nimita,F
Nimmi,F
Nina,F
Ninarika,F
Nipa,F
Nipeksha,F
Nira,F
Niradhara,F
Niraimadhi,F
Nirali,F
Niramayee,F
Niranjana,F
Nirguna,F
Nirja,F
Nirmala,F
Nirmayi,F
Nirmitha,F
Nirupa,F
Nirupama,F
Nirvana,F
Nisha,F
Nishay,F
Nishi,F
Nishithini,F
Nishka,F
Nishtha,F
Nistha,F
Nita,F
Nitara,F
Nitha,F
Nithilam,F
Nithini,F
Nithura,F
Nithya,F
Niti,F
Nitika,F
Nitima,F
Nitu,F
Nitya,F
Nityapriya,F
NityaPushta,F
Nityasri,F
Nivedita,F
Niverta,F
Nivriti,F
Nivritti,F
Niyati,F
Noopur,F
Noorjehan,F
Noshi,F
Nrity,F
Nupura,F
Nusrat,F
Nutan,F
Nuti,F
Nyshita,F
Odathi,F
Oditi,F
Oindrila,F
Oja,F
Ojal,F
Ojasvi,F
Ojaswini,F
Oma,F
Omaja,F
Omala,F
Omana,F
Omisha,F
Omkareshwari,F
Omkari,F
Omvati,F
Onalika,F
Oni,F
Orpita,F
Oshee,F
Oviya,F
Padma,F
Padmagriha,F
Padmaja,F
Padmajai,F
Padmakali,F
Padmakshi,F
Padmakshya,F
Padmal,F
Padmalaya,F
Padmalochana,F
Padmamaladhara,F
Padmamalini,F
Padmamukhi,F
Padmanabhapriya,F
Padmapriya,F
Padmarekha,F
Padmaroopa,F
Padmashri,F
Padmasundari,F
Padmavasa,F
Padmavati,F
Padmini,F
Padmodbhava,F
Padnuni,F
Pakhi,F
Pakshalika,F
Pakshi,F
Pal,F
Palaksi,F
Pallavi,F
Pallavini,F
Palomi,F
Pameela,F
Pamela,F
Pampa,F
Panchali,F
Panchi,F
Panita,F
Pankaja,F
Pankajadharini,F
Pankhudi,F
Pankita,F
Pankti,F
Panna,F
Panya,F
Paola,F
Parajika,F
Parama,F
Paramatmika,F
Parameshwari,F
Paramita,F
Paravi,F
Parbarti,F
Pareshka,F
Pari,F
Paridhi,F
Parija,F
Parina,F
Parinita,F
Parivita,F
Pariyat,F
Parmila,F
Parmita,F
Parna,F
Parnal,F
Parnashri,F
Parnavi,F
Parni,F
Parnik,F
Parnika,F
Parnita,F
Parthavi,F
Parthivi,F
Parul,F
Parvani,F
Parvathi,F
Parvati,F
Parveen,F
Parvini,F
Pasha,F
Pashupriya,F
Patala,F
Patmanjari,F
Patralekha,F
Paulomi,F
Pauravi,F
Pavaki,F
Pavana,F
Pavi,F
Payal,F
Payoja,F
Pehr,F
Phiroza,F
Phoolan,F
Phutika,F
Pia,F
Pinakini,F
Pinga,F
Pingala,F
Pingla,F
Pinky,F
Pival,F
Pivari,F
Piyali,F
Piyusha,F
Pooja,F
Poojitha,F
Poonam,F
Poorbi,F
Poorika,F
Poornakamala,F
Poornima,F
Poorva,F
Poorvaganga,F
Poorvi,F
Poushali,F
Prabha,F
Prabhada,F
Prabhati,F
Prabhavati,F
Pracheeta,F
Prachi,F
Pradeepta,F
Pradnaya,F
Pradnya,F
Prafula,F
Pragalbha,F
Pragati,F
Pragnya,F
Pragya,F
Pragyaparamita,F
Pragyawati,F
Prahasini,F
Prajakta,F
Prajna,F
Prakalpa,F
Prakhya,F
Prakruti,F
Prama,F
Pramada,F
Pramila,F
Pramiti,F
Pranali,F
Pranathi,F
Pranati,F
Pranavi,F
Pranaya,F
Pranidhi,F
Pranita,F
Pranja,F
Pranjali,F
Prantika,F
Pranvuta,F
Prapti,F
Prarthana,F
Prasadabhimukhi,F
Prasana,F
Prasannakshi,F
Prashansa,F
Prashanthi,F
Prashanti,F
Prasheetha,F
Prasheila,F
Prathysha,F
Prathyusha,F
Pratibha,F
Pratichi,F
Pratigya,F
Pratika,F
Pratiksha,F
Pratikshili,F
Pratima,F
Pratishtha,F
Pratistha,F
Pratitha,F
Pratyusha,F
Pravalitha,F
Pravallika,F
Praveen,F
Praveena,F
Pravin,F
Pravina,F
Prayuta,F
Preet,F
Preetha,F
Preeti,F
Prema,F
Premala,F
Premila,F
Prerana,F
Prerna,F
Preshti,F
Prestha,F
Preyasi,F
Prianka,F
Prina,F
Prinaka,F
Prisha,F
Prita,F
Prital,F
Pritha,F
Prithika,F
Priti,F
Pritika,F
Pritikana,F
Pritilata,F
Priya,F
Priyadarshini,F
Priyadutta,F
Priyal,F
Priyala,F
Priyam,F
Priyamvada,F
Priyanka,F
Priyanvada,F
Priyasha,F
Prutha,F
Pruthvi,F
Puja,F
Pujasatya,F
Puji,F
Pujita,F
Pujya,F
Pulkita,F
Puloma,F
Punarnava,F
Pundari,F
Puneet,F
Punita,F
Punitha,F
Punthali,F
Punya,F
Purala,F
Purandhri,F
Purnima,F
Purva,F
Purvaja,F
Purvi,F
Pusha,F
Pushpa,F
Pushpagandha,F
Pushpalata,F
Pushpanjali,F
Pushpavathi,F
Pushpita,F
Pushti,F
Pusti,F
Putana,F
Putul,F
Quarrtulain,F
Raagini,F
Raashi,F
Rabhya,F
Rabia,F
Rachana,F
Rachita,F
Rachna,F
Radha,F
Radhana,F
Radhani,F
Radhika,F
Ragi,F
Ragini,F
Rahela,F
Raima,F
Raizel,F
Rajalakshmi,F
Rajam,F
Rajanigandha,F
Rajashri,F
Rajasi,F
Rajata,F
Rajdulari,F
Rajeshri,F
Rajeshwari,F
Rajhans,F
Rajhansa,F
Raji,F
Rajika,F
Rajitha,F
Rajivini,F
Rajkumari,F
Rajnandhini,F
Rajnandini,F
Rajni,F
Rajshri,F
Raka,F
Rakhi,F
Raksha,F
Rakti,F
Rama,F
Ramaa,F
Ramana,F
Ramani,F
Rambha,F
Rameshwari,F
Ramila,F
Ramini,F
Ramita,F
Ramola,F
Ramra,F
Ramya,F
Rangana,F
Rangitha,F
Ranhita,F
Ranhitha,F
Rani,F
Ranita,F
Ranjana,F
Ranjika,F
Ranjini,F
Ranjita,F
Ranjudeep,F
Ranvitha,F
Ranya,F
Rashi,F
Rashmi,F
Rashmika,F
Rasika,F
Rasmeen,F
Rasna,F
Rasvitha,F
Ratana,F
Ratanjali,F
Rathika,F
Rati,F
Ratna,F
Ratnabala,F
Ratnabali,F
Ratnajyoti,F
Ratnajyouti,F
Ratnalekha,F
Ratnali,F
Ratnamala,F
Ratnangi,F
Ratnaprabha,F
Ratnapriya,F
Ratnavali,F
Ratri,F
Raveena,F
Raviprabha,F
Raya,F
Rebha,F
Reema,F
Reena,F
Reet,F
Reha,F
Rehwa,F
Reji,F
Rekha,F
Reman,F
Reneeka,F
Renu,F
Renuka,F
Resham,F
Reshika,F
Reshma,F
Reshmi,F
Reva,F
Revathi,F
Revati,F
Rewa,F
Ria,F
Richa,F
Richitha,F
Riddhi,F
Ridhima,F
Ridhushni,F
Riju,F
Rijuta,F
Rima,F
Rina,F
Rinkal,F
Riona,F
Rischita,F
Risha,F
Rishani,F
Rishika,F
Rishima,F
Rishita,F
Rishitha,F
Rishma,F
Rishmitha,F
Rita,F
Rithika,F
Riti,F
Ritika,F
Ritisha,F
Ritsika,F
Ritu,F
Rituparna,F
Riya,F
Riyansika,F
Rochi,F
Rohana,F
Rohin,F
Rohini,F
Rohita,F
Roja,F
Rolee,F
Roma,F
Romila,F
Roochie,F
Roop,F
Roopa,F
Roopali,F
Roopini,F
Roshna,F
Roshni,F
Rubaina,F
Ruban,F
Rucha,F
Ruchi,F
Ruchika,F
Ruchira,F
Ruchita,F
Ruchitha,F
Rudrabhiravi,F
Rudrakali,F
Rudrani,F
Rudrapriya,F
Rudri,F
Rugu,F
Ruhi,F
Ruhika,F
Ruhin,F
Rujula,F
Rujuta,F
Rukhmini,F
Rukma,F
Rukmini,F
Ruksana,F
Ruma,F
Rupa,F
Rupal,F
Rupali,F
Rupashi,F
Rupashri,F
Rupasi,F
Rupeshwari,F
Rupi,F
Rupika,F
Rushda,F
Rushitha,F
Ruth,F
Ruthvika,F
Rutuja,F
Rutva,F
Rutvi,F
Saanvi,F
Saatvika,F
Sabita,F
Sabitha,F
Sabrang,F
Sabri,F
Sachi,F
Sachika,F
Sachita,F
Sadabhuja,F
Sadaf,F
Sadgati,F
Sadguna,F
Sadhana,F
Sadhika,F
Sadhna,F
Sadhri,F
Sadhvi,F
Sadhya,F
Sadiqua,F
Saee,F
Saeeda,F
Saesha,F
Safia,F
Sagari,F
Sagarika,F
Saguna,F
Sahana,F
Sahasra,F
Saheli,F
Sahiba,F
Sahika,F
Sahila,F
Sahima,F
Sahitha,F
Sahitya,F
Sahoj,F
Sai,F
Saidhanya,F
Saijayani,F
Saijil,F
Saina,F
Saindhanya,F
Sajala,F
Sajani,F
Sajili,F
Sajni,F
Saketha,F
Sakhi,F
Sakina,F
Sakshi,F
Salena,F
Salila,F
Salima,F
Saloni,F
Samali,F
Samanwitha,F
Samata,F
Sameena,F
Samhita,F
Samidha,F
Samika,F
Samiksha,F
Samisa,F
Samit,F
Samita,F
Samiya,F
Sammathi,F
Sampada,F
Sampatti,F
Sampavi,F
Sampriti,F
Samreen,F
Samriddhi,F
Samrithi,F
Samrta,F
Samudratanaya,F
Samvidha,F
Samyuktha,F
Sananda,F
Sanatani,F
Sanchali,F
Sanchaya,F
Sanchita,F
Sandhaya,F
Sandhra,F
Sandhya,F
Sanemi,F
Sangeet,F
Sanghavi,F
Sangita,F
Sangvi,F
Sangya,F
Sani,F
Sanika,F
Sanithi,F
Saniya,F
Sanjana,F
Sanjaya,F
Sanjeevani,F
Sanjita,F
Sanjivani,F
Sanjna,F
Sanjukta,F
Sanjula,F
Sanjushree,F
Sankari,F
Sankul,F
Sannidhi,F
Sanoja,F
Sansita,F
Sanskriti,F
Santati,F
Santawana,F
Santayani,F
Santoshi,F
Santushti,F
Sanvali,F
Sanvi,F
Sanwari,F
Sanyakta,F
Sanyogita,F
Sanyukta,F
Saparna,F
Saphala,F
Sapna,F
Sara,F
Sarabjeet,F
Sarada,F
Saradha,F
Sarakshi,F
Sarala,F
Sarama,F
Sarani,F
Saranya,F
Sarasa,F
Sarasi,F
Sarasvati,F
Saraswathi,F
Saraswati,F
Saravati,F
Sarawathi,F
Sarayu,F
Sarbani,F
Sargini,F
Sarika,F
Sarisha,F
Sarit,F
Sarita,F
Sarjana,F
Sarjena,F
Sarla,F
Saroja,F
Sarojini,F
Sarthaka,F
Saruchi,F
Sarupa,F
Saruprani,F
Sarvagjna,F
Sarvani,F
Sarvapadravanivarini,F
Sarvari,F
Sarvika,F
Saryu,F
Sashi,F
Sasmita,F
Sasthi,F
Satha,F
Sati,F
Sattviki,F
Satvari,F
Satvi,F
Satvika,F
Satviki,F
Satya,F
Satyarupa,F
Satyavati,F
Saudamini,F
Saujanya,F
Saumya,F
Saumyaa,F
Saumyi,F
Saundarya,F
Saura,F
Savarna,F
Savidharani,F
Savita,F
Savitashri,F
Savitha,F
Savitri,F
Sawini,F
Sayali,F
Sayee,F
Sayeeda,F
Sayesha,F
Sayona,F
Sayuri,F
Seema,F
Seemanti,F
Seemantini,F
Seerat,F
Sejal,F
Selma,F
Selvakumari,F
Semanti,F
Serena,F
Sesha,F
Seva,F
Sevali,F
Sevati,F
Sevita,F
Shabab,F
Shabalini,F
Shabari,F
Shabhayata,F
Shabnam,F
Shachi,F
Shaheen,F
Shaheena,F
Shaila,F
Shailaja,F
Shailasha,F
Shaili,F
Shaivi,F
Shakambari,F
Shakeela,F
Shakini,F
Shakthi,F
Shakti,F
Shakuntala,F
Shalaka,F
Shalalu,F
Shalika,F
Shalini,F
Shalmali,F
Shama,F
Shambari,F
Shambhavi,F
Shambhukanta,F
Shamim,F
Shamita,F
Shampa,F
Shamshad,F
Shankari,F
Shankhamala,F
Shansa,F
Shanta,F
Shantala,F
Shanthini,F
Shanti,F
Shanvitha,F
Sharada,F
Sharadini,F
Sharani,F
Sharanya,F
Sharaya,F
Sharda,F
Shardambha,F
Shari,F
Sharika,F
Sharini,F
Sharmadha,F
Sharmila,F
Sharmistha,F
Sharvani,F
Sharvari,F
Shasha,F
Shashibala,F
Shashikala,F
Shashini,F
Shashiprabha,F
Shashirekha,F
Shaswati,F
Shatakshi,F
Shatarupa,F
Shayna,F
Shaynthika,F
Sheela,F
Sheen,F
Shefali,F
Shefalika,F
Sheila,F
Shejali,F
Shelly,F
Sheoli,F
Shevalini,F
Shevanti,F
Shibani,F
Shichi,F
Shikha,F
Shila,F
Shilavati,F
Shilavatia,F
Shilna,F
Shilpa,F
Shilpita,F
Shina,F
Shinjini,F
Shipra,F
Shirin,F
Shirina,F
Shirisha,F
Shishirkana,F
Shishta,F
Shitija,F
Shiuli,F
Shivakanta,F
Shivakari,F
Shivali,F
Shivangi,F
Shivani,F
Shivanjali,F
Shivanne,F
Shivanshi,F
Shivapriya,F
Shivasundari,F
Shivechha,F
Shivi,F
Shivika,F
Shivli,F
Shiya,F
Shlesha,F
Shloka,F
Shobha,F
Shobhana,F
Shobhita,F
Shobhna,F
Shomili,F
Shoni,F
Shonima,F
Shorashi,F
Shraddha,F
Shradhdha,F
Shrankhla,F
Shravani,F
Shravanthi,F
Shravanti,F
Shravasti,F
Shravi,F
Shrawani,F
Shraya,F
Shree,F
Shreela,F
Shreema,F
Shreemayi,F
Shreeparna,F
Shreeprada,F
Shreeya,F
Shrejal,F
Shrena,F
Shresta,F
Shrestha,F
Shresthi,F
Shreya,F
Shreyashi,F
Shri,F
Shridevi,F
Shridula,F
Shrigauri,F
Shrigeeta,F
Shrijani,F
Shrika,F
Shrikala,F
Shrikama,F
Shrikirti,F
Shrikumari,F
Shrila,F
Shrilata,F
Shrilaxmi,F
Shrilekha,F
Shrimati,F
Shrimayi,F
Shrina,F
Shrinika,F
Shrinitha,F
Shristi,F
Shrivalli,F
Shrividya,F
Shriya,F
Shriyadita,F
Shrujana,F
Shrujeshwari,F
Shrushti,F
Shruta,F
Shrutaly,F
Shruthi,F
Shruthika,F
Shruti,F
Shrutika,F
Shrutuja,F
Shubhada,F
Shubhangi,F
Shubhaprada,F
Shubhra,F
Shuchi,F
Shuchismita,F
Shuchita,F
Shuddhi,F
Shukla,F
Shukti,F
Shulini,F
Shulka,F
Shushma,F
Shutradevi,F
Shveni,F
Shveta,F
Shweta,F
Shyama,F
Shyamala,F
Shyamali,F
Shyamalika,F
Shyamalima,F
Shyamangi,F
Shyamari,F
Shyamasri,F
Shyamini,F
Shyamlata,F
Shyla,F
Sia,F
Sibani,F
Siddhama,F
Siddhangana,F
Siddhani,F
Siddheshwari,F
Siddhi,F
Siddhiksha,F
Siddhima,F
Sikata,F
Sikta,F
Simantika,F
Simbala,F
Simonee,F
Simran,F
Sindhoori,F
Sindhu,F
Sindhuja,F
Sinhayana,F
Sinjini,F
Sinsapa,F
Sirania,F
Sirisha,F
Sita,F
Sitara,F
Sitesh,F
Sivanandhini,F
Sivaneswary,F
Sivaranjani,F
Sivasankari,F
Sivasathi,F
Siya,F
Siyona,F
Skanda,F
Skandajit,F
Skandha,F
Smera,F
Smita,F
Smrita,F
Smriti,F
Smruti,F
Sneh,F
Sneha,F
Snehalata,F
Snehelata,F
Snehi,F
Snehitha,F
Snigda,F
Snigdha,F
Sobhana,F
Soha,F
Sohalia,F
Sohana,F
Sohni,F
Soma,F
Somalakshmi,F
Somatra,F
Somila,F
Somya,F
Sona,F
Sonakshi,F
Sonal,F
Sonali,F
Sonam,F
Soneera,F
Sonia,F
Sonika,F
Sonu,F
Soonera,F
Soorat,F
Sosamma,F
Sougandika,F
Soukhya,F
Soumiya,F
Soumya,F
Sourabhi,F
Souravi,F
Sowjanya,F
Sowmya,F
Sphatika,F
Sphoorthy,F
Spoorthy,F
Spriha,F
Sragvi,F
Sravanti,F
Sreeja,F
Sreejata,F
Sreeya,F
Sreya,F
Sri,F
Sridatri,F
Sridevi,F
Srihita,F
Srihitha,F
Srija,F
Srikanya,F
Srinidhi,F
Srinika,F
Srinithi,F
Sripada,F
Sripu,F
Srirudra,F
Srisha,F
Sristi,F
Sriya,F
Srushti,F
Stavita,F
Striratna,F
Stuti,F
Subarna,F
Subashini,F
Subela,F
Subhadra,F
Subhaga,F
Subhagya,F
Subhashini,F
Subhasini,F
Subhasri,F
Subhi,F
Subhiksha,F
Subhuja,F
Subodhini,F
Subrata,F
Suchandra,F
Sucharita,F
Sucheta,F
Suchhaya,F
Suchi,F
Suchira,F
Suchismita,F
Suchita,F
Suchitra,F
Sudakshima,F
Sudarshana,F
Sudarshini,F
Sudeepa,F
Sudeepta,F
Sudena,F
Sudeshna,F
Sudevi,F
Sudha,F
Sudhamayi,F
Sudhira,F
Sudhithi,F
Sudiksha,F
Sudipta,F
Sudipti,F
Suditi,F
Sugandha,F
Suganya,F
Sugathri,F
Sugauri,F
Sugita,F
Sugouri,F
Suhag,F
Suhaila,F
Suhan,F
Suhasini,F
Suhavi,F
Suhela,F
Suhina,F
Suhitha,F
Suhrita,F
Sujala,F
Sujata,F
Sujaya,F
Sujitha,F
Sukanta,F
Sukanya,F
Sukeshi,F
Sukhada,F
Sukhmani,F
Sukriti,F
Sukruti,F
Suksha,F
Sukshma,F
Suksma,F
Sukthi,F
Sukumari,F
Sukushi,F
Sulabha,F
Sulaksha,F
Sulakshana,F
Sulakshmi,F
Sulalita,F
Sulbha,F
Sulekha,F
Suloch,F
Sulochana,F
Suma,F
Sumaira,F
Sumalatha,F
Sumana,F
Sumangli,F
Sumanolata,F
Sumati,F
Sumavali,F
Sumedha,F
Sumi,F
Sumita,F
Sumitha,F
Sumitra,F
Sumona,F
Sumukhi,F
Sunaina,F
Sunamya,F
Sunanda,F
Sunandini,F
Sunandita,F
Sunaya,F
Sunayana,F
Sunayani,F
Sunayna,F
Sundari,F
Sundha,F
Sundhuja,F
Sunetra,F
Sunila,F
Suniska,F
Sunita,F
Suniti,F
Suparna,F
Suprabha,F
Supreetha,F
Suprema,F
Suprita,F
Supriti,F
Supriya,F
Supti,F
Surabhi,F
Suraksha,F
Surama,F
Surangi,F
Suranjana,F
Suranya,F
Surasa,F
Surasti,F
Suravi,F
Suravinda,F
Surekha,F
Sureshi,F
Sureshwari,F
Surina,F
Surotama,F
Suruchi,F
Surupa,F
Suryadita,F
Suryakanti,F
Suryani,F
Sushama,F
Sushanti,F
Sushila,F
Sushma,F
Sushmita,F
Sushobhana,F
Susila,F
Susita,F
Susmita,F
Susumna,F
Sutanuka,F
Sutapa,F
Suvali,F
Suvarna,F
Suvarnaprabha,F
Suvarnarekha,F
Suvarnmala,F
Suveka,F
Suvitha,F
Suyasha,F
Svadhi,F
Svaha,F
Svana,F
Svara,F
Svitra,F
Swagata,F
Swaha,F
Swapanthi,F
Swapna,F
Swapnali,F
Swapnasundari,F
Swapnika,F
Swara,F
Swarangi,F
Swaranjali,F
Swarna,F
Swarnalata,F
Swarnaprabha,F
Swarnika,F
Swarupa,F
Swasti,F
Swastika,F
Swati,F
Swedha,F
Sweta,F
Swetha,F
Swity,F
Taanusiya,F
Talika,F
Talikha,F
Talli,F
Tamali,F
Tamalika,F
Tamanna,F
Tamasa,F
Tamasi,F
Tamasvi,F
Tamasvini,F
Tambura,F
Tamira,F
Tammana,F
Tanaya,F
Taneesha,F
Tania,F
Tanika,F
Tanima,F
Tanirika,F
Tanisha,F
Tanisi,F
Tanmaya,F
Tanmayee,F
Tanmayi,F
Tannishtha,F
Tannistha,F
Tanseem,F
Tanu,F
Tanuja,F
Tanuka,F
Tanulata,F
Tanupa,F
Tanushi,F
Tanushree,F
Tanushri,F
Tanusiya,F
Tanvi,F
Tanvita,F
Tanya,F
Tanzil,F
Tapani,F
Tapasi,F
Tapati,F
Tapi,F
Tapni,F
Tapti,F
Tara,F
Tarai,F
Taraka,F
Tarakeshwari,F
Tarakini,F
Tarala,F
Tarana,F
Tarangini,F
Tarani,F
Taranija,F
Tarika,F
Tarini,F
Tarita,F
Tarjani,F
Tarkeshwari,F
Tarla,F
Tarli,F
Tarlika,F
Tarpana,F
Taru,F
Tarulata,F
Taruna,F
Taruni,F
Tarunika,F
Tarunima,F
Tasha,F
Tatini,F
Tavishi,F
Teekshika,F
Teertha,F
Tehzeeb,F
Teja,F
Tejal,F
Tejashree,F
Tejasvi,F
Tejaswi,F
Tejaswini,F
Teji,F
Tejshri,F
Thamarai,F
Thamilselvi,F
Thaneesha,F
Thenmoli,F
Thenral,F
Thridha,F
Thulasi,F
Thumri,F
Tilaka,F
Tilika,F
Tilottama,F
Timila,F
Tina,F
Tista,F
Tisya,F
Tithi,F
Titiksha,F
Tiya,F
Toral,F
Toshal,F
Toshani,F
Toya,F
Trariti,F
Trayi,F
Treya,F
Triambika,F
Tribhuvaneshwari,F
Tridhara,F
Tridiva,F
Triguna,F
Triguni,F
Trijagati,F
Trikaya,F
Trilochana,F
Trinayani,F
Trinetra,F
Triparna,F
Tripta,F
Tripti,F
Tripura,F
Tripurasundari,F
Tripuri,F
Triputa,F
Trisha,F
Trishala,F
Trishna,F
Trishona,F
Trishulini,F
Triti,F
Triveni,F
Triya,F
Triyama,F
Trupti,F
Trusha,F
Tuhi,F
Tuhina,F
Tulasi,F
Tulika,F
Tulsi,F
Tulya,F
Turanya,F
Turvi,F
Turya,F
Tusharkana,F
Tushita,F
Tusti,F
Tvarika,F
Tvarita,F
Tvesa,F
Tvesha,F
Tvisha,F
Ubika,F
Ucchal,F
Udantika,F
Udaranga,F
Udaya,F
Udbala,F
Udgita,F
Udichi,F
Udipti,F
Udita,F
Uditi,F
Udyati,F
Ujas,F
Ujhala,F
Ujjanini,F
Ujjayini,F
Ujjwala,F
Ujvala,F
Ujwala,F
Ulka,F
Ullupi,F
Ulupi,F
Uma,F
Umika,F
Umrao,F
Unma,F
Unnati,F
Unni,F
Upada,F
Upala,F
Upama,F
Upasana,F
Ura,F
Urishilla,F
Urishita,F
Urja,F
Urmi,F
Urmika,F
Urmila,F
Urmimala,F
Urna,F
Urshita,F
Urva,F
Urvashi,F
Urvasi,F
Urveen,F
Urvi,F
Usha,F
Ushakiran,F
Ushalakshi,F
Ushashi,F
Ushi,F
Ushma,F
Usra,F
Usri,F
Utalika,F
Uthami,F
Utpala,F
Utpalakshi,F
Utpalini,F
Utpatti,F
Utsa,F
Utsavi,F
Uttara,F
Vaani,F
Vachi,F
Vachya,F
Vagdevi,F
Vagishwari,F
Vahini,F
Vaidahi,F
Vaidarbhi,F
Vaidehi,F
Vaijanti,F
Vaijayanti,F
Vaijayantimala,F
Vainavi,F
Vaisakhi,F
Vaishali,F
Vaishavi,F
Vaishnavi,F
Vaishnodevi,F
Vajra,F
Vajreshwari,F
Valini,F
Vallabha,F
Vallari,F
Valli,F
Vallika,F
Vama,F
Vamakshi,F
Vamdevi,F
Vamika,F
Vamil,F
Vamita,F
Vanadurga,F
Vanaja,F
Vanalika,F
Vanamala,F
Vanani,F
Vanathi,F
Vanca,F
Vandana,F
Vandita,F
Vaneesha,F
Vaneet,F
Vanhi,F
Vanhishikha,F
Vani,F
Vania,F
Vanika,F
Vanini,F
Vanisha,F
Vanishri,F
Vanita,F
Vanjan,F
Vanmala,F
Vanmalli,F
Vanmayi,F
Vanshi,F
Vanshika,F
Vara,F
Varada,F
Varalakshmi,F
Varali,F
Varalika,F
Varana,F
Vararoha,F
Varcheka,F
Varda,F
Vari,F
Varija,F
Varnika,F
Varnu,F
Varsha,F
Varshana,F
Varshini,F
Vartika,F
Varuna,F
Varunavi,F
Varuni,F
Varunika,F
Varya,F
Vasana,F
Vasanta,F
Vasantaprabha,F
Vasanti,F
Vasantika,F
Vasati,F
Vasatika,F
Vasavi,F
Vashnie,F
Vasuda,F
Vasudeva,F
Vasudha,F
Vasudhara,F
Vasudharini,F
Vasulakshmi,F
Vasumati,F
Vasumitha,F
Vasundhara,F
Vasuprada,F
Vati,F
Vatsala,F
Veda,F
Vedanti,F
Vedasri,F
Vedha,F
Vedi,F
Vedika,F
Vedvalli,F
Veeksha,F
Veenadhari,F
Veenavani,F
Veerasundari,F
Vela,F
Venah,F
Venika,F
Vennela,F
Venuka,F
Venya,F
Vertika,F
Vetali,F
Vetravati,F
Vibali,F
Vibha,F
Vibhavari,F
Vibhi,F
Vibhuti,F
Vibusha,F
Vidhi,F
Vidhut,F
Vidhya,F
Vidisha,F
Vidita,F
Vidula,F
Vidushi,F
Vidya,F
Vidyadevi,F
Vidyadhari,F
Vidyul,F
Vidyutprabha,F
Vihana,F
Vijaya,F
Vijayalakshmi,F
Vijayanthi,F
Vijeta,F
Vijul,F
Vikasni,F
Vikruti,F
Vilasini,F
Vilina,F
Vimala,F
Vimla,F
Vimudha,F
Vina,F
Vinamra,F
Vinanthi,F
Vinanti,F
Vinapani,F
Vinata,F
Vinati,F
Vinaya,F
Vindhya,F
Vineeta,F
Vinita,F
Vinoda,F
Vinodhini,F
Vinodini,F
Vinutha,F
Vipanchi,F
Vipasa,F
Vipasha,F
Vipula,F
Viraghnaya,F
Virata,F
Virendri,F
Virika,F
Virini,F
Visala,F
Visha,F
Vishaka,F
Vishakha,F
Vishala,F
Vishalakshi,F
Vishali,F
Vishalya,F
Vishaya,F
Vishma,F
Vishnumaya,F
Vishnupatni,F
Vishnupriya,F
Vishnuvakshah,F
Vishranti,F
Vishwa,F
Vishwajanani,F
Vismaya,F
Vistarini,F
Vithika,F
Viti,F
Viveka,F
Vividha,F
